X,f(X)
0.01,-4.60517018598666
0.060000000000000005,-2.8134107167600053
0.11000000000000001,-2.2072749131888845
0.16000000000000003,-1.8325814637468794
0.21000000000000002,-1.5606477482640626
0.26,-1.3470736479648906
0.31,-1.1711829815009753
0.36,-1.0216512475313828
0.41,-0.8915981192832423
0.45999999999999996,-0.7765287894989119
0.51,-0.6733445532621205
0.56,-0.5798184952517736
0.6100000000000001,-0.494296321813343
0.6600000000000001,-0.41551544396058504
0.7100000000000002,-0.3424903089455527
0.7600000000000002,-0.27443684570125804
0.8100000000000003,-0.21072103131442066
0.8600000000000003,-0.1508228897338814
0.9100000000000004,-0.09431067947092997
0.9600000000000004,-0.04082199452022449
1.0100000000000005,0.009950330853167114
1.0600000000000005,0.05826890812403359
1.1100000000000005,0.10436001532448072
1.1600000000000006,0.1484200051187217
1.2100000000000006,0.19062035960939683
1.2600000000000007,0.23111172096306362
1.3100000000000007,0.27002713721229543
1.3600000000000008,0.3074846997486565
1.4100000000000008,0.34358970438914593
1.4600000000000009,0.378436435719462
1.510000000000001,0.41210965082738477
1.560000000000001,0.4446858212606987
1.610000000000001,0.47623417899701953
1.660000000000001,0.5068176023679021
1.710000000000001,0.5364933705141038
1.7600000000000011,0.5653138090495641
1.8100000000000012,0.5933268452773881
1.8600000000000012,0.620576487725397
1.9100000000000013,0.6471032420587185
1.9600000000000013,0.6729444732425102
2.010000000000001,0.6981347220709873
2.060000000000001,0.7227059828015698
2.1100000000000008,0.7466879474874877
2.1600000000000006,0.7701082216960009
2.2100000000000004,0.7929925155297979
2.2600000000000002,0.8153648132839865
2.31,0.8372475245339902
2.36,0.8586616190371336
2.4099999999999997,0.879626747503073
2.4599999999999995,0.9001613499435892
2.5099999999999993,0.920282753144622
2.559999999999999,0.9400072584918169
2.609999999999999,0.9593502213340555
2.659999999999999,0.9783261227944897
2.7099999999999986,0.9969486348921075
2.7599999999999985,1.0152306797281427
2.8099999999999983,1.0331844833449826
2.859999999999998,1.0508216248311886
2.909999999999998,1.06815308118284
2.9599999999999977,1.0851892683353423
3.0099999999999976,1.1019400787599931
3.0599999999999974,1.1184149159648666
3.109999999999997,1.1346227261906225
3.159999999999997,1.150572027599385
3.209999999999997,1.1662709371411848
3.2599999999999967,1.181727195377907
